run_key,true,pred,cas,hitk,cos_to_cn,cos_to_mci,cos_to_ad
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.265086,0.200000,0.986598,0.987746,0.981580
Ours (Atlas+AnatDist)__seed597__fold1,0,1,0.272104,0.200000,0.983316,0.985542,0.990490
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.284052,0.200000,0.985860,0.987905,0.989287
Ours (Atlas+AnatDist)__seed597__fold1,2,2,0.272729,0.200000,0.963704,0.965356,0.974161
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.286272,0.400000,0.974495,0.977226,0.987267
Ours (Atlas+AnatDist)__seed597__fold1,0,1,0.281382,0.200000,0.986811,0.989036,0.993522
Ours (Atlas+AnatDist)__seed597__fold1,0,2,0.317462,0.400000,0.921859,0.924402,0.944440
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.261234,0.000000,0.992384,0.993617,0.989268
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.300158,0.600000,0.957426,0.960426,0.975357
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.275476,0.400000,0.978374,0.979323,0.983129
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.290379,0.600000,0.977569,0.979965,0.989662
Ours (Atlas+AnatDist)__seed597__fold1,1,0,0.314099,0.600000,0.961880,0.964221,0.978940
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.260448,0.200000,0.990784,0.991760,0.984926
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.272994,0.200000,0.987799,0.989114,0.985655
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.284705,0.200000,0.988678,0.990756,0.995738
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.278659,0.200000,0.986095,0.988098,0.992981
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.305693,0.600000,0.944484,0.947864,0.966635
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.306159,0.400000,0.958916,0.961635,0.978198
Ours (Atlas+AnatDist)__seed597__fold1,1,0,0.315688,0.600000,0.945179,0.947941,0.966143
Ours (Atlas+AnatDist)__seed597__fold1,2,2,0.294334,0.400000,0.924462,0.926785,0.945780
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.325616,0.800000,0.945005,0.947675,0.966105
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.278481,0.400000,0.984305,0.986176,0.983841
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.277820,0.400000,0.985587,0.987558,0.986584
Ours (Atlas+AnatDist)__seed597__fold1,1,2,0.290000,0.400000,0.980457,0.982164,0.990955
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.273822,0.400000,0.931057,0.933380,0.948674
Ours (Atlas+AnatDist)__seed597__fold1,1,2,0.320555,0.400000,0.892806,0.895966,0.923742
Ours (Atlas+AnatDist)__seed597__fold1,1,0,0.298353,0.600000,0.972333,0.974851,0.985043
Ours (Atlas+AnatDist)__seed597__fold1,0,1,0.281270,0.400000,0.982402,0.984223,0.980125
Ours (Atlas+AnatDist)__seed597__fold1,2,2,0.319011,0.400000,0.895182,0.899031,0.922655
Ours (Atlas+AnatDist)__seed597__fold1,1,2,0.293333,0.200000,0.944085,0.946689,0.958571
Ours (Atlas+AnatDist)__seed597__fold1,2,0,0.290516,0.400000,0.977663,0.979589,0.987157
Ours (Atlas+AnatDist)__seed597__fold1,1,2,0.298240,0.400000,0.983049,0.985421,0.989343
Ours (Atlas+AnatDist)__seed597__fold1,1,0,0.288404,0.400000,0.982340,0.984679,0.989956
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.294718,0.400000,0.952715,0.955123,0.968271
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.284087,0.200000,0.982910,0.985234,0.989642
Ours (Atlas+AnatDist)__seed597__fold1,1,2,0.312277,0.400000,0.881801,0.883335,0.904868
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.268622,0.000000,0.992699,0.994311,0.992097
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.259648,0.200000,0.987702,0.989417,0.980768
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.273260,0.200000,0.993790,0.995263,0.990315
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.268513,0.200000,0.980552,0.983027,0.977455
Ours (Atlas+AnatDist)__seed597__fold2,1,0,0.272137,0.000000,0.991865,0.993694,0.995354
Ours (Atlas+AnatDist)__seed597__fold2,1,2,0.307997,0.600000,0.978714,0.981508,0.993586
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.270591,0.000000,0.989839,0.991545,0.993546
Ours (Atlas+AnatDist)__seed597__fold2,2,2,0.301068,0.600000,0.982247,0.984122,0.995300
Ours (Atlas+AnatDist)__seed597__fold2,0,1,0.262329,0.200000,0.984791,0.985461,0.966683
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.296418,0.400000,0.974982,0.977764,0.978470
Ours (Atlas+AnatDist)__seed597__fold2,2,2,0.298055,0.400000,0.983853,0.985764,0.996642
Ours (Atlas+AnatDist)__seed597__fold2,1,2,0.296515,0.600000,0.985694,0.988027,0.996457
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.271788,0.000000,0.991550,0.993102,0.992731
Ours (Atlas+AnatDist)__seed597__fold2,1,2,0.284957,0.200000,0.989104,0.990882,0.997376
Ours (Atlas+AnatDist)__seed597__fold2,1,0,0.263044,0.200000,0.992954,0.994635,0.989708
Ours (Atlas+AnatDist)__seed597__fold2,0,2,0.285123,0.200000,0.989221,0.990884,0.996239
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.273963,0.200000,0.991819,0.993669,0.993922
Ours (Atlas+AnatDist)__seed597__fold2,2,2,0.295594,0.600000,0.985831,0.988041,0.998724
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.273113,0.200000,0.992755,0.994355,0.993662
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.267564,0.200000,0.989996,0.992100,0.992996
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.264094,0.000000,0.993548,0.995079,0.991394
Ours (Atlas+AnatDist)__seed597__fold2,1,0,0.276653,0.200000,0.991471,0.993360,0.995835
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.266095,0.200000,0.991419,0.993131,0.991631
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.263197,0.200000,0.982169,0.984116,0.972263
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.282623,0.200000,0.988198,0.990195,0.995680
Ours (Atlas+AnatDist)__seed597__fold2,1,2,0.295164,0.400000,0.985924,0.988015,0.998114
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.258267,0.200000,0.970620,0.972565,0.958375
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.305250,0.400000,0.975941,0.979097,0.989710
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.255414,0.200000,0.987048,0.988148,0.972810
Ours (Atlas+AnatDist)__seed597__fold2,0,1,0.261413,0.200000,0.992014,0.993441,0.983366
Ours (Atlas+AnatDist)__seed597__fold2,0,1,0.278988,0.200000,0.991273,0.993193,0.990384
Ours (Atlas+AnatDist)__seed597__fold2,0,1,0.264521,0.200000,0.986695,0.988929,0.986011
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.291811,0.200000,0.963770,0.966950,0.969473
Ours (Atlas+AnatDist)__seed597__fold2,2,2,0.302283,0.600000,0.983209,0.985540,0.998206
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.257863,0.200000,0.992770,0.994105,0.983830
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.294616,0.400000,0.957180,0.959570,0.954728
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.268546,0.200000,0.991679,0.992807,0.979729
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.266181,0.200000,0.993985,0.995538,0.989339
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.268612,0.200000,0.992519,0.994350,0.989268
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.276190,0.200000,0.987969,0.989793,0.986436
Ours (Atlas+AnatDist)__seed597__fold2,1,2,0.290841,0.600000,0.987177,0.989183,0.998198
Ours (Atlas+AnatDist)__seed597__fold2,0,0,0.269083,0.200000,0.992474,0.994121,0.992396
Ours (Atlas+AnatDist)__seed597__fold2,2,2,0.299729,0.600000,0.983573,0.985338,0.995514
Ours (Atlas+AnatDist)__seed597__fold2,1,0,0.266624,0.000000,0.992753,0.994278,0.991401
Ours (Atlas+AnatDist)__seed597__fold2,2,2,0.309975,0.800000,0.976615,0.979457,0.994902
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.284417,0.200000,0.980365,0.982950,0.986494
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.278437,0.200000,0.960210,0.963683,0.967629
Ours (Atlas+AnatDist)__seed597__fold2,1,0,0.254422,0.200000,0.985311,0.986874,0.973618
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.280220,0.200000,0.967414,0.969626,0.958845
Ours (Atlas+AnatDist)__seed597__fold2,1,1,0.272703,0.200000,0.989091,0.990155,0.977830
Ours (Atlas+AnatDist)__seed597__fold3,0,1,0.198828,0.000000,0.900425,0.897406,0.825979
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.231170,0.000000,0.960360,0.958753,0.909876
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.246290,0.200000,0.893753,0.891419,0.827317
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.195598,0.000000,0.842751,0.840085,0.767685
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.236141,0.000000,0.976384,0.975770,0.938118
Ours (Atlas+AnatDist)__seed597__fold3,1,2,0.309298,0.400000,0.942934,0.946743,0.976443
Ours (Atlas+AnatDist)__seed597__fold3,0,1,0.240791,0.200000,0.912319,0.909603,0.845620
Ours (Atlas+AnatDist)__seed597__fold3,2,0,0.239744,0.000000,0.967276,0.965644,0.919737
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.251080,0.000000,0.988882,0.988474,0.959612
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.198148,0.000000,0.855779,0.852375,0.775450
Ours (Atlas+AnatDist)__seed597__fold3,2,2,0.289427,0.400000,0.983617,0.986278,0.997435
Ours (Atlas+AnatDist)__seed597__fold3,1,0,0.247139,0.000000,0.980429,0.979280,0.943036
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.241211,0.000000,0.977700,0.976487,0.938274
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.248980,0.000000,0.973025,0.972360,0.933342
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.227314,0.000000,0.943991,0.940841,0.880629
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.251792,0.000000,0.985615,0.984833,0.951599
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.219041,0.000000,0.938946,0.936055,0.880510
Ours (Atlas+AnatDist)__seed597__fold3,2,1,0.274349,0.200000,0.996005,0.996924,0.987087
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.262442,0.200000,0.991598,0.991169,0.964428
Ours (Atlas+AnatDist)__seed597__fold3,0,1,0.206925,0.000000,0.912606,0.909538,0.840137
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.246442,0.000000,0.981075,0.979852,0.941736
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.250311,0.000000,0.956640,0.955094,0.905452
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.227277,0.000000,0.945750,0.943409,0.887255
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.243951,0.000000,0.984241,0.983058,0.944544
Ours (Atlas+AnatDist)__seed597__fold3,0,1,0.239315,0.200000,0.917392,0.914664,0.853330
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.241801,0.000000,0.987067,0.986563,0.954584
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.266689,0.000000,0.987444,0.987493,0.962277
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.201610,0.000000,0.930730,0.927884,0.862059
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.226918,0.000000,0.981621,0.979916,0.937344
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.252339,0.000000,0.986144,0.985698,0.954295
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.241803,0.000000,0.956548,0.954733,0.904530
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.256210,0.000000,0.986551,0.985827,0.953665
Ours (Atlas+AnatDist)__seed597__fold3,1,0,0.229612,0.000000,0.939454,0.936614,0.886099
Ours (Atlas+AnatDist)__seed597__fold3,2,1,0.245020,0.000000,0.975139,0.973722,0.930443
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.261578,0.000000,0.989792,0.989822,0.966944
Ours (Atlas+AnatDist)__seed597__fold3,1,0,0.229288,0.000000,0.953387,0.950781,0.895356
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.223715,0.000000,0.903452,0.899770,0.826619
Ours (Atlas+AnatDist)__seed597__fold3,1,2,0.295114,0.400000,0.978728,0.981658,0.996998
Ours (Atlas+AnatDist)__seed597__fold3,1,2,0.307941,0.400000,0.953380,0.957164,0.984629
Ours (Atlas+AnatDist)__seed597__fold3,1,2,0.301488,0.400000,0.974009,0.977152,0.996157
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.189720,0.000000,0.865394,0.861900,0.783648
Ours (Atlas+AnatDist)__seed597__fold3,0,0,0.239339,0.000000,0.969640,0.968343,0.924224
Ours (Atlas+AnatDist)__seed597__fold3,2,0,0.235314,0.200000,0.927748,0.926014,0.871861
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.217879,0.000000,0.933806,0.931327,0.869897
Ours (Atlas+AnatDist)__seed597__fold3,2,2,0.262841,0.200000,0.923846,0.928323,0.957775
Ours (Atlas+AnatDist)__seed597__fold3,1,0,0.265248,0.000000,0.989397,0.989645,0.967205
Ours (Atlas+AnatDist)__seed597__fold3,1,0,0.264149,0.000000,0.995977,0.996234,0.976506
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.262905,0.200000,0.964465,0.963056,0.920576
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.242477,0.000000,0.956694,0.954358,0.902339
Ours (Atlas+AnatDist)__seed597__fold3,1,1,0.262550,0.000000,0.995705,0.996797,0.985557
Ours (Atlas+AnatDist)__seed597__fold4,0,1,0.273263,0.200000,0.993839,0.994447,0.984070
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.243074,0.200000,0.965875,0.963919,0.924696
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.279972,0.400000,0.979136,0.979440,0.964036
Ours (Atlas+AnatDist)__seed597__fold4,1,0,0.242979,0.000000,0.947649,0.945144,0.902894
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.247953,0.000000,0.984752,0.984547,0.964531
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.256573,0.000000,0.991585,0.991575,0.973062
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.244416,0.000000,0.970029,0.968492,0.932196
Ours (Atlas+AnatDist)__seed597__fold4,2,1,0.264047,0.200000,0.994485,0.994912,0.981936
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.233101,0.000000,0.947550,0.944477,0.898165
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.238302,0.000000,0.973442,0.971367,0.930912
Ours (Atlas+AnatDist)__seed597__fold4,2,1,0.239798,0.200000,0.973030,0.970900,0.929573
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.242956,0.200000,0.977985,0.976479,0.943507
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.226971,0.200000,0.957794,0.955574,0.909830
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.220202,0.200000,0.950686,0.948328,0.900304
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.265934,0.000000,0.985077,0.985025,0.973350
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.240275,0.000000,0.960550,0.958432,0.917255
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.226424,0.200000,0.969432,0.967717,0.926861
Ours (Atlas+AnatDist)__seed597__fold4,2,2,0.292365,0.400000,0.982199,0.984697,0.994228
Ours (Atlas+AnatDist)__seed597__fold4,0,1,0.229820,0.000000,0.956893,0.954640,0.909140
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.238469,0.000000,0.969861,0.967679,0.927619
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.237977,0.000000,0.966642,0.964918,0.924755
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.238473,0.200000,0.977692,0.976254,0.938935
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.240412,0.000000,0.973526,0.971824,0.931953
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.248634,0.000000,0.974330,0.973744,0.944577
Ours (Atlas+AnatDist)__seed597__fold4,0,1,0.241233,0.000000,0.977716,0.976362,0.948249
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.256334,0.200000,0.986223,0.985821,0.960669
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.246311,0.200000,0.982645,0.981580,0.949104
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.245597,0.000000,0.978108,0.976515,0.949668
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.273925,0.200000,0.992465,0.992896,0.981921
Ours (Atlas+AnatDist)__seed597__fold4,0,1,0.230603,0.200000,0.965067,0.962972,0.921022
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.256859,0.000000,0.983548,0.983372,0.963980
Ours (Atlas+AnatDist)__seed597__fold4,0,1,0.272060,0.200000,0.987677,0.988011,0.973541
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.238515,0.200000,0.978507,0.977442,0.945369
Ours (Atlas+AnatDist)__seed597__fold4,2,2,0.290979,0.200000,0.978460,0.981118,0.994582
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.242829,0.200000,0.965078,0.963511,0.922005
Ours (Atlas+AnatDist)__seed597__fold4,1,0,0.241247,0.000000,0.965285,0.963811,0.928454
Ours (Atlas+AnatDist)__seed597__fold4,1,0,0.228413,0.000000,0.966074,0.964157,0.920267
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.231081,0.200000,0.969153,0.966926,0.923316
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.225611,0.200000,0.964312,0.962162,0.917096
Ours (Atlas+AnatDist)__seed597__fold4,1,0,0.234544,0.200000,0.964352,0.962301,0.916620
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.232811,0.000000,0.976602,0.974957,0.938233
Ours (Atlas+AnatDist)__seed597__fold4,0,0,0.268231,0.000000,0.993651,0.994376,0.984476
Ours (Atlas+AnatDist)__seed597__fold4,2,2,0.304204,0.400000,0.970947,0.974296,0.995425
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.251001,0.200000,0.987129,0.986296,0.957607
Ours (Atlas+AnatDist)__seed597__fold4,2,2,0.289152,0.400000,0.983585,0.986030,0.996038
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.246128,0.200000,0.981849,0.980543,0.945011
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.272032,0.200000,0.993376,0.993999,0.984925
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.286267,0.200000,0.980073,0.981782,0.988152
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.238194,0.000000,0.983882,0.982944,0.958839
Ours (Atlas+AnatDist)__seed597__fold4,1,1,0.277378,0.000000,0.986332,0.987288,0.980923
